Gene,chr,start,end
Gene_2664,chr02,3440899,3442593
Gene_2665,chr02,3444627,3449003
Gene_2666,chr02,3450579,3451632
Gene_2667,chr02,3452669,3455579
Gene_2668,chr02,3456272,3457632
Gene_2669,chr02,3457737,3461060
Gene_2670,chr02,3462839,3464921
Gene_2671,chr02,3466117,3467114
Gene_2672,chr02,3467253,3469107
Gene_2673,chr02,3470886,3472430
Gene_2674,chr02,3473724,3474373
Gene_2675,chr02,3475572,3476583
Gene_2676,chr02,3478080,3481703
Gene_2677,chr02,3482584,3484261
Gene_2678,chr02,3486000,3490042
Gene_2679,chr02,3490777,3492891
Gene_2680,chr02,3493051,3494497
Gene_2681,chr02,3495087,3496404
Gene_2682,chr02,3498207,3501442
Gene_2683,chr02,3502127,3504504
Gene_2684,chr02,3505390,3506253
Gene_2685,chr02,3512382,3512889
Gene_2686,chr02,3514149,3515359
Gene_2687,chr02,3516350,3519938
Gene_2688,chr02,3520658,3523012
Gene_2689,chr02,3523984,3525746
Gene_2690,chr02,3526789,3529647
Gene_2691,chr02,3530104,3531751
Gene_2692,chr02,3532631,3533873
Gene_2693,chr02,3535263,3535958
Gene_2694,chr02,3536291,3537931
Gene_2695,chr02,3540751,3543927
Gene_2696,chr02,3547558,3549046
Gene_2697,chr02,3551037,3551437
Gene_2698,chr02,3559172,3559497
Gene_2699,chr02,3560809,3563099
Gene_2700,chr02,3564392,3566799
Gene_2701,chr02,3567089,3568731
Gene_2702,chr02,3569712,3571023
Gene_2703,chr02,3572001,3576458
Gene_2704,chr02,3576829,3577793
Gene_2705,chr02,3578716,3580634
Gene_2706,chr02,3580993,3585196
Gene_2707,chr02,3585858,3587679
Gene_2708,chr02,3587888,3589044
Gene_2709,chr02,3590574,3592711
Gene_2710,chr02,3594164,3597846
Gene_2711,chr02,3599250,3600873
Gene_2712,chr02,3653334,3654322
Gene_2713,chr02,3655741,3658414
Gene_2714,chr02,3659225,3660804
Gene_2715,chr02,3663547,3664905
Gene_2716,chr02,3665434,3666847
Gene_2717,chr02,3667337,3668393
Gene_2718,chr02,3668901,3675240
Gene_2719,chr02,3675940,3677794
Gene_2720,chr02,3678958,3681185
Gene_2721,chr02,3683032,3684720
Gene_2722,chr02,3685289,3689718
Gene_2723,chr02,3690483,3691685
Gene_2724,chr02,3693177,3693847
Gene_2725,chr02,3694737,3695741
Gene_2726,chr02,3696292,3698297
Gene_2727,chr02,3699548,3700100
Gene_2728,chr02,3702189,3703450
Gene_2729,chr02,3703854,3707465
Gene_2730,chr02,3708086,3710151
Gene_2731,chr02,3711260,3714041
Gene_2732,chr02,3714590,3715655
Gene_2733,chr02,3716082,3717109
Gene_2734,chr02,3717511,3718039
Gene_2735,chr02,3718423,3720287
Gene_2736,chr02,3720522,3722001
Gene_2737,chr02,3723513,3725951
Gene_2738,chr02,3728615,3729920
Gene_2739,chr02,3733666,3735685
Gene_2740,chr02,3737517,3738780
Gene_2741,chr02,3740528,3741457
Gene_2742,chr02,3742010,3746247
Gene_2743,chr02,3747242,3748992
Gene_2744,chr02,3749639,3751767
Gene_2745,chr02,3753240,3757068
Gene_2746,chr02,3759499,3763167
Gene_2747,chr02,3763686,3764994
Gene_2748,chr02,3765401,3765811
Gene_2749,chr02,3766456,3767467
Gene_2750,chr02,3768381,3768656
Gene_2751,chr02,3769696,3770635
Gene_2752,chr02,3771420,3772022
Gene_2753,chr02,3772785,3774292
Gene_2754,chr02,3774655,3775228
Gene_2755,chr02,3776180,3778657
Gene_2756,chr02,3779216,3781558
Gene_2757,chr02,3782876,3784467
Gene_2758,chr02,3785236,3790849
Gene_2759,chr02,3793044,3794967
Gene_2760,chr02,3796409,3797282
Gene_2761,chr02,3797447,3798423
Gene_2762,chr02,3798757,3800710
Gene_2763,chr02,3801579,3803108
Gene_2764,chr02,3803447,3803845
Gene_2765,chr02,3804254,3805007
Gene_2766,chr02,3805342,3810455
Gene_2767,chr02,3817151,3817631
Gene_2768,chr02,3819210,3823045
Gene_2769,chr02,3823912,3827035
Gene_2770,chr02,3828132,3830391
Gene_2771,chr02,3831521,3833652
Gene_2772,chr02,3834002,3835780
Gene_2773,chr02,3836591,3837788
Gene_2774,chr02,3840096,3843489
Gene_2775,chr02,3868141,3869026
Gene_2776,chr02,3870928,3873819
Gene_2777,chr02,3874964,3878263
Gene_2778,chr02,3878557,3880373
Gene_2779,chr02,3880903,3882592
Gene_2780,chr02,3883605,3886620
Gene_2781,chr02,3888040,3889392
Gene_2782,chr02,3889835,3891243
Gene_2783,chr02,3892317,3893547
Gene_2784,chr02,3894403,3897879
Gene_2785,chr02,3898596,3900606
Gene_2786,chr02,3901036,3902240
Gene_2787,chr02,3903551,3905347
Gene_2788,chr02,3916207,3917301
Gene_2789,chr02,3956334,3957052
Gene_2790,chr02,3958194,3961142
Gene_2791,chr02,3996636,3998547
Gene_2792,chr02,3999044,3999627
Gene_2793,chr02,4000100,4001686
Gene_2794,chr02,4001971,4003590
Gene_2795,chr02,4144537,4148806
Gene_2796,chr02,4149556,4150869
Gene_2797,chr02,4151670,4152854
Gene_2798,chr02,4153940,4155890
Gene_2799,chr02,4159242,4160175
Gene_2800,chr02,4163242,4165500
Gene_2801,chr02,4167025,4167843
Gene_2802,chr02,4168179,4169160
Gene_2803,chr02,4169453,4171181
Gene_2804,chr02,4171686,4176212
Gene_2805,chr02,4176649,4177333
Gene_2806,chr02,4177508,4182828
Gene_2807,chr02,4184379,4184947
Gene_2808,chr02,4186711,4187896
Gene_2809,chr02,4188216,4194340
Gene_2810,chr02,4195736,4199796
Gene_2811,chr02,4199955,4202661
Gene_2812,chr02,4203402,4206373
Gene_2813,chr02,4207548,4208837
Gene_2814,chr02,4208861,4211678
Gene_2815,chr02,4212712,4214132
Gene_2816,chr02,4214456,4214865
Gene_2817,chr02,4215517,4217319
Gene_2818,chr02,4217445,4220216
Gene_2819,chr02,4220536,4222604
Gene_2820,chr02,4224104,4224961
Gene_2821,chr02,4225841,4227332
Gene_2822,chr02,4228171,4228662
Gene_2823,chr02,4229109,4230657
Gene_2824,chr02,4231007,4232272
Gene_2825,chr02,4232438,4233380
Gene_2826,chr02,4233731,4235701
Gene_2827,chr02,4254422,4255466
Gene_2828,chr02,4255871,4257197
Gene_2829,chr02,4257449,4262624
Gene_2830,chr02,4263359,4264233
Gene_2831,chr02,4265259,4266090
Gene_2832,chr02,4266836,4269584
Gene_2833,chr02,4270427,4271734
Gene_2834,chr02,4272802,4273631
Gene_2835,chr02,4273828,4275432
Gene_2836,chr02,4297058,4298375
Gene_2837,chr02,4299462,4301701
Gene_2838,chr02,4302686,4303901
Gene_2839,chr02,4304561,4306360
Gene_2840,chr02,4307671,4308650
Gene_2841,chr02,4309190,4309967
Gene_2842,chr02,4310242,4311644
Gene_2843,chr02,4312513,4313100
Gene_2844,chr02,4316362,4318639
Gene_2845,chr02,4325716,4328432
Gene_2846,chr02,4332123,4333898
Gene_2847,chr02,4334399,4336735
Gene_2848,chr02,4337332,4339013
Gene_2849,chr02,4345937,4347482
Gene_2850,chr02,4348032,4349025
Gene_2851,chr02,4350138,4350748
Gene_2852,chr02,4352073,4353294
Gene_2853,chr02,4355413,4359263
Gene_2854,chr02,4359856,4361716
Gene_2855,chr02,4362525,4364569
Gene_2856,chr02,4365798,4366899
Gene_2857,chr02,4371003,4374314
Gene_2858,chr02,4374705,4376510
Gene_2859,chr02,4383409,4386433
Gene_2860,chr02,4389168,4390795
Gene_2861,chr02,4391679,4393575
Gene_2862,chr02,4394317,4394857
Gene_2863,chr02,4395406,4396807
Gene_2864,chr02,4398656,4401433
Gene_2865,chr02,4402029,4403951
Gene_2866,chr02,4408890,4409668
Gene_2867,chr02,4410510,4411791
Gene_2868,chr02,4412242,4414723
Gene_2869,chr02,4415228,4415538
Gene_2870,chr02,4415857,4416922
Gene_2871,chr02,4417674,4418369
Gene_2872,chr02,4419890,4422403
Gene_2873,chr02,4427190,4429419
Gene_2874,chr02,4438094,4440912
Gene_2875,chr02,4442213,4443731
Gene_2876,chr02,4446015,4447592
Gene_2877,chr02,4447763,4448938
Gene_2878,chr02,4449291,4450128
Gene_2879,chr02,4450662,4451601
Gene_2880,chr02,4451952,4453170
Gene_2881,chr02,4454042,4455127
Gene_2882,chr02,4456330,4458257
Gene_2883,chr02,4459378,4459927
Gene_2884,chr02,4460741,4461922
Gene_2885,chr02,4462722,4464783
Gene_2886,chr02,4467023,4468349
Gene_2887,chr02,4468654,4470217
Gene_2888,chr02,4470564,4472321
Gene_2889,chr02,4523966,4524467
Gene_2890,chr02,4524541,4525335
Gene_2891,chr02,4527483,4528160
Gene_2892,chr02,4528626,4529647
Gene_2893,chr02,4530667,4532750
Gene_2894,chr02,4533744,4534062
Gene_2895,chr02,4536854,4538792
Gene_2896,chr02,4540653,4542216
Gene_2897,chr02,4542629,4543992
Gene_2898,chr02,4544245,4545187
Gene_2899,chr02,4546167,4548444
Gene_2900,chr02,4549113,4550925
Gene_2901,chr02,4551704,4553225
Gene_2902,chr02,4554123,4554745
Gene_2903,chr02,4554844,4558440
Gene_2904,chr02,4558785,4560022
Gene_2905,chr02,4560504,4562371
Gene_2906,chr02,4563494,4566114
Gene_2907,chr02,4568774,4571183
Gene_2908,chr02,4571400,4572834
Gene_2909,chr02,4574761,4576589
Gene_2910,chr02,4578209,4579708
Gene_2911,chr02,4580120,4581970
Gene_2912,chr02,4582342,4583842
Gene_2913,chr02,4584551,4584932
Gene_2914,chr02,4586332,4588210
Gene_2915,chr02,4590732,4591462
Gene_2916,chr02,4592658,4593913
Gene_2917,chr02,4594074,4598431
Gene_2918,chr02,4615081,4617077
Gene_2919,chr02,4617437,4619545
Gene_2920,chr02,4619804,4620715
Gene_2921,chr02,4621449,4622136
Gene_2922,chr02,4623781,4625540
Gene_2923,chr02,4629347,4629977
Gene_2924,chr02,4630680,4631709
Gene_2925,chr02,4632232,4635998
Gene_2926,chr02,4636330,4637153
Gene_2927,chr02,4637459,4638423
Gene_2928,chr02,4638516,4639339
Gene_2929,chr02,4640033,4641973
Gene_2930,chr02,4642521,4643668
Gene_2931,chr02,4644691,4645140
Gene_2932,chr02,4645541,4646622
Gene_2933,chr02,4648574,4650422
Gene_2934,chr02,4653040,4654346
Gene_2935,chr02,4663644,4665791
Gene_2936,chr02,4667315,4671133
Gene_2937,chr02,4673484,4673566
Gene_2938,chr02,4673972,4677612
Gene_2939,chr02,4678865,4683452
Gene_2940,chr02,4686042,4690577
Gene_2941,chr02,4691358,4693471
Gene_2942,chr02,4695561,4696773
Gene_2943,chr02,4698148,4699714
Gene_2944,chr02,4701277,4705250
Gene_2945,chr02,4705652,4707046
Gene_2946,chr02,4707746,4708288
Gene_2947,chr02,4741519,4744305
Gene_2948,chr02,4745101,4745897
Gene_2949,chr02,4746418,4747854
Gene_2950,chr02,4748299,4749367
Gene_2951,chr02,4750013,4750568
Gene_2952,chr02,4751885,4753076
Gene_2953,chr02,4754709,4755216
Gene_2954,chr02,4755695,4757285
Gene_2955,chr02,4758022,4758840
Gene_2956,chr02,4759831,4762171
Gene_2957,chr02,4763717,4765396
Gene_2958,chr02,4800001,4802092
Gene_2959,chr02,4851101,4853335
Gene_2960,chr02,4854111,4854915
Gene_2961,chr02,4855867,4856435
Gene_2962,chr02,4858468,4860821
Gene_2963,chr02,4862150,4865418
Gene_2964,chr02,4866121,4867309
Gene_2965,chr02,4868754,4870503
Gene_2966,chr02,4872183,4874881
Gene_2967,chr02,4881665,4885448
Gene_2968,chr02,4886164,4888007
Gene_2969,chr02,4888382,4888464
Gene_2970,chr02,4888660,4889352
Gene_2971,chr02,4889873,4893064
Gene_2972,chr02,4894249,4895751
Gene_2973,chr02,4896173,4898265
Gene_2974,chr02,4900888,4903137
Gene_2975,chr02,4905911,4907144
Gene_2976,chr02,4908855,4911010
Gene_2977,chr02,4912110,4912700
Gene_2978,chr02,4913115,4915194
Gene_2979,chr02,4915673,4916570
Gene_2980,chr02,4924171,4926337
Gene_2981,chr02,4927463,4931379
Gene_2982,chr02,4932271,4934732
Gene_2983,chr02,4937376,4939131
Gene_2984,chr02,4940319,4940391
Gene_2985,chr02,4954855,4959176
Gene_2986,chr02,4959989,4961830
Gene_2987,chr02,4962080,4964015
Gene_2988,chr02,4965847,4970314
Gene_2989,chr02,4974914,4977304
Gene_2990,chr02,4977732,4980938
Gene_2991,chr02,4981580,4985459
Gene_2992,chr02,4991243,4997436
Gene_2993,chr02,5050004,5052205
Gene_2994,chr02,5052627,5054514
Gene_2995,chr02,5054821,5056403
Gene_2996,chr02,5057259,5058471
Gene_2997,chr02,5059478,5062622
Gene_2998,chr02,5063593,5064968
Gene_2999,chr02,5065579,5067546
Gene_3000,chr02,5073333,5074500
Gene_3001,chr02,5078867,5081436
Gene_3002,chr02,5082460,5083860
Gene_3003,chr02,5084453,5086529
Gene_3004,chr02,5088187,5090335
Gene_3005,chr02,5110507,5112340
Gene_3006,chr02,5112937,5114531
Gene_3007,chr02,5115600,5117050
Gene_3008,chr02,5117266,5119927
Gene_3009,chr02,5150154,5150745
Gene_3010,chr02,5151348,5153582
Gene_3011,chr02,5155183,5156064
Gene_3012,chr02,5169610,5173961
Gene_3013,chr02,5175741,5177502
Gene_3014,chr02,5177852,5179136
Gene_3015,chr02,5179365,5180470
Gene_3016,chr02,5180560,5181369
Gene_3017,chr02,5181968,5183552
Gene_3018,chr02,5183924,5184223
Gene_3019,chr02,5184830,5188214
Gene_3020,chr02,5188720,5189703
Gene_3021,chr02,5189869,5190301
Gene_3022,chr02,5191918,5193127
Gene_3023,chr02,5193433,5196075
Gene_3024,chr02,5196267,5202180
Gene_3025,chr02,5207582,5211465
Gene_3026,chr02,5212599,5214270
Gene_3027,chr02,5214605,5215556
Gene_3028,chr02,5263623,5264256
Gene_3029,chr02,5265174,5266099
Gene_3030,chr02,5266444,5269815
Gene_3031,chr02,5270570,5273328
Gene_3032,chr02,5274410,5275655
Gene_3033,chr02,5276405,5277701
Gene_3034,chr02,5278599,5281741
Gene_3035,chr02,5284088,5286253
Gene_3036,chr02,5287714,5289312
Gene_3037,chr02,5290599,5291483
Gene_3038,chr02,5291855,5293660
Gene_3039,chr02,5294517,5296308
Gene_3040,chr02,5297268,5297931
Gene_3041,chr02,5298354,5302532
Gene_3042,chr02,5303449,5306032
Gene_3043,chr02,5308978,5310709
Gene_3044,chr02,5312019,5313261
Gene_3045,chr02,5314111,5315594
Gene_3046,chr02,5317112,5318262
Gene_3047,chr02,5319461,5322357
Gene_3048,chr02,5322502,5325030
Gene_3049,chr02,5325598,5326435
Gene_3050,chr02,5329828,5330692
Gene_3051,chr02,5330716,5331259
Gene_3052,chr02,5332048,5333054
Gene_3053,chr02,5333892,5334180
Gene_3054,chr02,5386881,5388112
Gene_3055,chr02,5392032,5394022
Gene_3056,chr02,5396556,5397639
Gene_3057,chr02,5398728,5399534
Gene_3058,chr02,5400187,5401015
Gene_3059,chr02,5402359,5403181
Gene_3060,chr02,5404310,5405339
Gene_3061,chr02,5406367,5407350
Gene_3062,chr02,5408050,5409346
Gene_3063,chr02,5410121,5412456
Gene_3064,chr02,5413533,5413605
Gene_3065,chr02,5423614,5426341
Gene_3066,chr02,5427510,5428765
Gene_3067,chr02,5429312,5432522
Gene_3068,chr02,5432696,5433806
Gene_3069,chr02,5434270,5436253
Gene_3070,chr02,5436795,5437677
Gene_3071,chr02,5440206,5443173
Gene_3072,chr02,5444288,5447745
Gene_3073,chr02,5449915,5451158
Gene_3074,chr02,5451541,5452936
Gene_3075,chr02,5456583,5457009
Gene_3076,chr02,5459103,5461248
Gene_3077,chr02,5462624,5465589
Gene_3078,chr02,5475322,5477599
Gene_3079,chr02,5478385,5480031
Gene_3080,chr02,5481329,5482560
Gene_3081,chr02,5483806,5485604
Gene_3082,chr02,5485736,5487274
Gene_3083,chr02,5488012,5489380
Gene_3084,chr02,5490742,5492138
Gene_3085,chr02,5495387,5496267
Gene_3086,chr02,5496965,5498917
Gene_3087,chr02,5499471,5500621
Gene_3088,chr02,5501077,5502969
Gene_3089,chr02,5505791,5506441
Gene_3090,chr02,5506650,5507458
Gene_3091,chr02,5510510,5512822
Gene_3092,chr02,5513593,5523791
Gene_3093,chr02,5525438,5529460
Gene_3094,chr02,5535412,5537807
Gene_3095,chr02,5538316,5540111
Gene_3096,chr02,5540595,5541607
Gene_3097,chr02,5541866,5543008
Gene_3098,chr02,5543538,5543859
Gene_3099,chr02,5544469,5548248
Gene_3100,chr02,5550515,5551700
Gene_3101,chr02,5551839,5553180
Gene_3102,chr02,5553621,5555653
Gene_3103,chr02,5557079,5558953
Gene_3104,chr02,5574247,5575852
Gene_3105,chr02,5576409,5578095
Gene_3106,chr02,5578997,5581062
Gene_3107,chr02,5582160,5582746
Gene_3108,chr02,5582945,5584119
Gene_3109,chr02,5585124,5587613
Gene_3110,chr02,5588463,5589652
Gene_3111,chr02,5591119,5591203
Gene_3112,chr02,5591863,5593198
Gene_3113,chr02,5596721,5597938
Gene_3114,chr02,5599671,5601109
Gene_3115,chr02,5602494,5603277
Gene_3116,chr02,5604199,5605273
Gene_3117,chr02,5606159,5607346
Gene_3118,chr02,5608113,5609448
Gene_3119,chr02,5609934,5610614
Gene_3120,chr02,5611421,5614049
Gene_3121,chr02,5617178,5618957
Gene_3122,chr02,5619977,5621333
Gene_3123,chr02,5622361,5627869
Gene_3124,chr02,5628215,5629629
Gene_3125,chr02,5629863,5630540
Gene_3126,chr02,5634498,5635206
Gene_3127,chr02,5637652,5638570
Gene_3128,chr02,5639109,5639651
Gene_3129,chr02,5640734,5641132
Gene_3130,chr02,5642455,5643887
Gene_3131,chr02,5643941,5644214
Gene_3132,chr02,5685390,5686302
Gene_3133,chr02,5687485,5688529
Gene_3134,chr02,5690690,5692930
Gene_3135,chr02,5693451,5694862
Gene_3136,chr02,5695210,5696464
Gene_3137,chr02,5696796,5697610
Gene_3138,chr02,5698560,5699979
Gene_3139,chr02,5700759,5700872
Gene_3140,chr02,5701332,5702727
Gene_3141,chr02,5705314,5708990
Gene_3142,chr02,5709971,5711508
Gene_3143,chr02,5711740,5712310
Gene_3144,chr02,5712532,5713277
Gene_3145,chr02,5713623,5715780
Gene_3146,chr02,5717489,5721233
Gene_3147,chr02,5752229,5752809
Gene_3148,chr02,5761989,5762241
Gene_3149,chr02,5767611,5769004
Gene_3150,chr02,5770563,5773122
Gene_3151,chr02,5774273,5775971
Gene_3152,chr02,5778298,5779588
Gene_3153,chr02,5780505,5781749
Gene_3154,chr02,5782072,5782683
Gene_3155,chr02,5783378,5785642
Gene_3156,chr02,5786607,5788305
Gene_3157,chr02,5789235,5790920
Gene_3158,chr02,5792237,5793284
Gene_3159,chr02,5794329,5796149
Gene_3160,chr02,5797987,5799178
Gene_3161,chr02,5799679,5802226
Gene_3162,chr02,5803891,5806954
Gene_3163,chr02,5807729,5810814
Gene_3164,chr02,5811543,5813129
Gene_3165,chr02,5813577,5816262
Gene_3166,chr02,5816484,5816758
Gene_3167,chr02,5817754,5817890
Gene_3168,chr02,5818284,5820750
Gene_3169,chr02,5821264,5821939
Gene_3170,chr02,5825728,5828782
Gene_3171,chr02,5830098,5830881
Gene_3172,chr02,5831389,5832496
Gene_3173,chr02,5833771,5835980
Gene_3174,chr02,5836950,5837709
Gene_3175,chr02,5838563,5841598
Gene_3176,chr02,5844322,5856844
Gene_3177,chr02,5857859,5859455
Gene_3178,chr02,5860207,5860654
Gene_3179,chr02,5861323,5862847
Gene_3180,chr02,5863277,5864584
Gene_3181,chr02,5865956,5867917
Gene_3182,chr02,5868739,5869938
Gene_3183,chr02,5870390,5872282
Gene_3184,chr02,5873418,5874189
Gene_3185,chr02,5874640,5876035
Gene_3186,chr02,5877869,5880586
Gene_3187,chr02,5882539,5884142
Gene_3188,chr02,5886213,5888209
Gene_3189,chr02,5888926,5891157
Gene_3190,chr02,5891751,5893161
Gene_3191,chr02,5894316,5900174
Gene_3192,chr02,5900722,5901036
Gene_3193,chr02,5901186,5902674
Gene_3194,chr02,5904300,5905414
Gene_3195,chr02,5905984,5909402
Gene_3196,chr02,5910327,5911241
Gene_3197,chr02,5911826,5913054
Gene_3198,chr02,5913125,5913943
Gene_3199,chr02,5914695,5915574
Gene_3200,chr02,5917390,5918880
Gene_3201,chr02,5919329,5919884
Gene_3202,chr02,5920395,5922287
Gene_3203,chr02,5923387,5925257
Gene_3204,chr02,5925383,5927349
Gene_3205,chr02,5927950,5929217
Gene_3206,chr02,5929863,5931152
Gene_3207,chr02,5931886,5933892
Gene_3208,chr02,5935336,5936555
Gene_3209,chr02,5937001,5941442
Gene_3210,chr02,5943598,5944996
Gene_3211,chr02,5945458,5947202
Gene_3212,chr02,5947346,5949078
Gene_3213,chr02,5950018,5951440
Gene_3214,chr02,5952626,5956302
Gene_3215,chr02,5957614,5959518
Gene_3216,chr02,5984516,5985404
Gene_3217,chr02,5985765,5987617
Gene_3218,chr02,5988734,5991417
Gene_3219,chr02,5992134,5992988
Gene_3220,chr02,6001955,6002279
Gene_3221,chr02,6002735,6004739
Gene_3222,chr02,6005542,6006317
Gene_3223,chr02,6030655,6031726
Gene_3224,chr02,6032867,6033449
Gene_3225,chr02,6033799,6036302
Gene_3226,chr02,6037348,6040025
Gene_3227,chr02,6040376,6040715
Gene_3228,chr02,6041108,6045235
Gene_3229,chr02,6047243,6047325
Gene_3230,chr02,6048168,6049758
Gene_3231,chr02,6052229,6055171
Gene_3232,chr02,6057835,6059147
Gene_3233,chr02,6060601,6061754
Gene_3234,chr02,6062846,6066827
Gene_3235,chr02,6067497,6069162
Gene_3236,chr02,6069648,6070717
Gene_3237,chr02,6071324,6071661
Gene_3238,chr02,6073475,6074863
Gene_3239,chr02,6074991,6075660
Gene_3240,chr02,6076796,6080276
Gene_3241,chr02,6081507,6084587
Gene_3242,chr02,6092567,6095418
Gene_3243,chr02,6096066,6097044
Gene_3244,chr02,6097796,6098795
Gene_3245,chr02,6099483,6100706
Gene_3246,chr02,6101097,6102356
Gene_3247,chr02,6104037,6108393
Gene_3248,chr02,6109450,6113197
Gene_3249,chr02,6115306,6116906
Gene_3250,chr02,6120603,6123911
Gene_3251,chr02,6124728,6126120
Gene_3252,chr02,6127591,6127999
Gene_3253,chr02,6128710,6131106
Gene_3254,chr02,6131784,6133638
Gene_3255,chr02,6135633,6136493
Gene_3256,chr02,6137600,6141571
Gene_3257,chr02,6142400,6143258
Gene_3258,chr02,6144593,6145345
Gene_3259,chr02,6145671,6146757
Gene_3260,chr02,6147473,6151027
Gene_3261,chr02,6152064,6153559
Gene_3262,chr02,6154857,6155601
Gene_3263,chr02,6156164,6159397
Gene_3264,chr02,6160661,6163840
Gene_3265,chr02,6165037,6167271
Gene_3266,chr02,6167818,6169124
Gene_3267,chr02,6170793,6173235
Gene_3268,chr02,6175853,6177887
Gene_3269,chr02,6179883,6181640
Gene_3270,chr02,6184341,6187212
Gene_3271,chr02,6187665,6189179
Gene_3272,chr02,6191982,6193205
Gene_3273,chr02,6193777,6194473
Gene_3274,chr02,6195644,6196191
Gene_3275,chr02,6199009,6203454
Gene_3276,chr02,6204225,6206027
Gene_3277,chr02,6206711,6207895
Gene_3278,chr02,6208638,6209187
Gene_3279,chr02,6211065,6214142
Gene_3280,chr02,6217765,6219421
Gene_3281,chr02,6220183,6222310
Gene_3282,chr02,6224283,6227740
Gene_3283,chr02,6228696,6229791
Gene_3284,chr02,6230218,6232452
Gene_3285,chr02,6232863,6235354
Gene_3286,chr02,6236553,6237935
Gene_3287,chr02,6239550,6240843
Gene_3288,chr02,6242147,6243098
Gene_3289,chr02,6243460,6244933
Gene_3290,chr02,6245441,6247227
Gene_3291,chr02,6247844,6249040
Gene_3292,chr02,6249960,6251576
Gene_3293,chr02,6252556,6253575
Gene_3294,chr02,6254916,6257540
Gene_3295,chr02,6258107,6260082
Gene_3296,chr02,6260984,6261974
Gene_3297,chr02,6262520,6270763
Gene_3298,chr02,6271515,6276193
Gene_3299,chr02,6276561,6280840
Gene_3300,chr02,6281978,6284696
Gene_3301,chr02,6287272,6288340
Gene_3302,chr02,6288943,6290144
Gene_3303,chr02,6290473,6291003
Gene_3304,chr02,6291607,6292095
Gene_3305,chr02,6292434,6293166
Gene_3306,chr02,6293667,6295101
Gene_3307,chr02,6299485,6303360
Gene_3308,chr02,6305833,6307813
Gene_3309,chr02,6308408,6310652
Gene_3310,chr02,6311062,6312855
Gene_3311,chr02,6314536,6316810
Gene_3312,chr02,6317823,6321339
Gene_3313,chr02,6322456,6324207
Gene_3314,chr02,6324572,6326618
Gene_3315,chr02,6327664,6329374
Gene_3316,chr02,6332372,6332470
Gene_3317,chr02,6348980,6349078
Gene_3318,chr02,6350386,6351436
Gene_3319,chr02,6351991,6352898
Gene_3320,chr02,6353155,6354189
Gene_3321,chr02,6354979,6356191
Gene_3322,chr02,6356646,6357994
Gene_3323,chr02,6358554,6359862
Gene_3324,chr02,6360187,6361032
Gene_3325,chr02,6361090,6363454
Gene_3326,chr02,6364111,6367805
Gene_3327,chr02,6369554,6371457
Gene_3328,chr02,6371794,6372512
Gene_3329,chr02,6372814,6373169
Gene_3330,chr02,6373684,6377618
Gene_3331,chr02,6378774,6380159
Gene_3332,chr02,6380567,6380639
