Gene,chr,start,end
Gene_2234,chr02,1947934,1948842
Gene_2235,chr02,1949726,1950999
Gene_2236,chr02,1951565,1954223
Gene_2237,chr02,1954853,1958473
Gene_2238,chr02,1960870,1961995
Gene_2239,chr02,1962721,1963146
Gene_2240,chr02,1963466,1965802
Gene_2241,chr02,1967464,1969760
Gene_2242,chr02,1970450,1973151
Gene_2243,chr02,1973709,1974482
Gene_2244,chr02,1975015,1976892
Gene_2245,chr02,1977275,1980175
Gene_2246,chr02,1981902,1985502
Gene_2247,chr02,1985762,1986270
Gene_2248,chr02,1986419,1986803
Gene_2249,chr02,1987312,1989681
Gene_2250,chr02,1995445,1997145
Gene_2251,chr02,1998711,2003263
Gene_2252,chr02,2006372,2007428
Gene_2253,chr02,2008598,2010307
Gene_2254,chr02,2011226,2011313
Gene_2255,chr02,2011779,2012620
Gene_2256,chr02,2013028,2014254
Gene_2257,chr02,2015175,2016933
Gene_2258,chr02,2017156,2017461
Gene_2259,chr02,2021647,2022612
Gene_2260,chr02,2023130,2026703
Gene_2261,chr02,2028798,2029068
Gene_2262,chr02,2030502,2031789
Gene_2263,chr02,2032334,2032999
Gene_2264,chr02,2038003,2039366
Gene_2265,chr02,2046641,2048607
Gene_2266,chr02,2049595,2051823
Gene_2267,chr02,2052372,2054840
Gene_2268,chr02,2056362,2058427
Gene_2269,chr02,2059903,2062087
Gene_2270,chr02,2062965,2064891
Gene_2271,chr02,2066520,2067329
Gene_2272,chr02,2068282,2073122
Gene_2273,chr02,2075923,2078276
Gene_2274,chr02,2079413,2080864
Gene_2275,chr02,2081570,2084107
Gene_2276,chr02,2084985,2086514
Gene_2277,chr02,2087212,2088748
Gene_2278,chr02,2089339,2093698
Gene_2279,chr02,2094507,2095884
Gene_2280,chr02,2096717,2097303
Gene_2281,chr02,2097640,2098283
Gene_2282,chr02,2098734,2100223
Gene_2283,chr02,2100907,2105388
Gene_2284,chr02,2105759,2106557
Gene_2285,chr02,2107166,2108170
Gene_2286,chr02,2108447,2108520
Gene_2287,chr02,2109470,2111480
Gene_2288,chr02,2111535,2113506
Gene_2289,chr02,2113561,2115003
Gene_2290,chr02,2115539,2117697
Gene_2291,chr02,2118585,2119550
Gene_2292,chr02,2120251,2122491
Gene_2293,chr02,2122841,2130105
Gene_2294,chr02,2130471,2131403
Gene_2295,chr02,2144859,2146259
Gene_2296,chr02,2146533,2148012
Gene_2297,chr02,2148583,2150586
Gene_2298,chr02,2150864,2153006
Gene_2299,chr02,2153475,2157132
Gene_2300,chr02,2158461,2160230
Gene_2301,chr02,2160596,2162233
Gene_2302,chr02,2162746,2164948
Gene_2303,chr02,2165449,2167517
Gene_2304,chr02,2171400,2172839
Gene_2305,chr02,2178188,2180042
Gene_2306,chr02,2180165,2180594
Gene_2307,chr02,2184147,2185782
Gene_2308,chr02,2186190,2189180
Gene_2309,chr02,2192575,2194804
Gene_2310,chr02,2196278,2199651
Gene_2311,chr02,2199994,2202532
Gene_2312,chr02,2203480,2204718
Gene_2313,chr02,2206642,2208516
Gene_2314,chr02,2211784,2213325
Gene_2315,chr02,2213594,2213675
Gene_2316,chr02,2214116,2221658
Gene_2317,chr02,2223990,2227407
Gene_2318,chr02,2229102,2229734
Gene_2319,chr02,2230944,2232137
Gene_2320,chr02,2232395,2235328
Gene_2321,chr02,2235922,2238079
Gene_2322,chr02,2239207,2246259
Gene_2323,chr02,2248039,2249000
Gene_2324,chr02,2250069,2250505
Gene_2325,chr02,2252115,2253014
Gene_2326,chr02,2255840,2259402
Gene_2327,chr02,2259631,2262804
Gene_2328,chr02,2264015,2264147
Gene_2329,chr02,2265036,2265109
Gene_2330,chr02,2266931,2267619
Gene_2331,chr02,2268691,2271376
Gene_2332,chr02,2276741,2277126
Gene_2333,chr02,2280143,2281179
Gene_2334,chr02,2281419,2282755
Gene_2335,chr02,2283303,2284852
Gene_2336,chr02,2285576,2286161
Gene_2337,chr02,2286769,2288617
Gene_2338,chr02,2289266,2290342
Gene_2339,chr02,2290771,2292670
Gene_2340,chr02,2296173,2298692
Gene_2341,chr02,2300306,2301570
Gene_2342,chr02,2301969,2302767
Gene_2343,chr02,2303230,2303629
Gene_2344,chr02,2303922,2304390
Gene_2345,chr02,2304785,2305858
Gene_2346,chr02,2306137,2306781
Gene_2347,chr02,2310137,2311796
Gene_2348,chr02,2312073,2312900
Gene_2349,chr02,2312991,2313409
Gene_2350,chr02,2314732,2315193
Gene_2351,chr02,2315963,2316381
Gene_2352,chr02,2317431,2318435
Gene_2353,chr02,2319139,2323647
Gene_2354,chr02,2333210,2333913
Gene_2355,chr02,2334732,2335522
Gene_2356,chr02,2336101,2337174
Gene_2357,chr02,2337618,2338140
Gene_2358,chr02,2339033,2339483
Gene_2359,chr02,2340537,2341937
Gene_2360,chr02,2342611,2343174
Gene_2361,chr02,2343930,2345594
Gene_2362,chr02,2345886,2348949
Gene_2363,chr02,2349454,2350015
Gene_2364,chr02,2350520,2351353
Gene_2365,chr02,2352104,2357478
Gene_2366,chr02,2359513,2361074
Gene_2367,chr02,2362661,2363845
Gene_2368,chr02,2364995,2366359
Gene_2369,chr02,2366670,2367157
Gene_2370,chr02,2368075,2369753
Gene_2371,chr02,2370506,2383114
Gene_2372,chr02,2383968,2384375
Gene_2373,chr02,2385467,2386449
Gene_2374,chr02,2387476,2390127
Gene_2375,chr02,2391078,2391161
Gene_2376,chr02,2391524,2391605
Gene_2377,chr02,2391958,2392424
Gene_2378,chr02,2392806,2394845
Gene_2379,chr02,2395620,2396538
Gene_2380,chr02,2397419,2400682
Gene_2381,chr02,2401512,2408781
Gene_2382,chr02,2409231,2416940
Gene_2383,chr02,2417552,2418732
Gene_2384,chr02,2421708,2422536
Gene_2385,chr02,2423363,2423657
Gene_2386,chr02,2423839,2426393
Gene_2387,chr02,2426891,2428148
Gene_2388,chr02,2428341,2429161
Gene_2389,chr02,2429725,2430961
Gene_2390,chr02,2431339,2433687
Gene_2391,chr02,2433962,2435092
Gene_2392,chr02,2435636,2437434
Gene_2393,chr02,2440819,2442863
Gene_2394,chr02,2444485,2445426
Gene_2395,chr02,2447464,2447554
Gene_2396,chr02,2449229,2451333
Gene_2397,chr02,2455827,2460322
Gene_2398,chr02,2460541,2460964
Gene_2399,chr02,2461488,2461559
Gene_2400,chr02,2462151,2463704
Gene_2401,chr02,2464536,2468801
Gene_2402,chr02,2470322,2473029
Gene_2403,chr02,2474241,2479083
Gene_2404,chr02,2479404,2481485
Gene_2405,chr02,2481685,2482798
Gene_2406,chr02,2484374,2485297
Gene_2407,chr02,2485731,2486349
Gene_2408,chr02,2616987,2618514
Gene_2409,chr02,2619912,2620967
Gene_2410,chr02,2621200,2621931
Gene_2411,chr02,2622244,2623416
Gene_2412,chr02,2623767,2624413
Gene_2413,chr02,2624804,2626360
Gene_2414,chr02,2626921,2629144
Gene_2415,chr02,2630052,2630447
Gene_2416,chr02,2632493,2633746
Gene_2417,chr02,2634528,2638900
Gene_2418,chr02,2640574,2643264
Gene_2419,chr02,2643610,2644106
Gene_2420,chr02,2644677,2645725
Gene_2421,chr02,2646288,2647046
Gene_2422,chr02,2647460,2650084
Gene_2423,chr02,2650907,2654375
Gene_2424,chr02,2654842,2659236
Gene_2425,chr02,2660655,2665076
Gene_2426,chr02,2665215,2666781
Gene_2427,chr02,2667295,2670260
Gene_2428,chr02,2670864,2672149
Gene_2429,chr02,2672302,2673317
Gene_2430,chr02,2673637,2674824
Gene_2431,chr02,2675110,2676432
Gene_2432,chr02,2676633,2678504
Gene_2433,chr02,2678871,2679328
Gene_2434,chr02,2680178,2681888
Gene_2435,chr02,2681984,2684604
Gene_2436,chr02,2685058,2689973
Gene_2437,chr02,2690532,2690620
Gene_2438,chr02,2690820,2691442
Gene_2439,chr02,2691746,2694581
Gene_2440,chr02,2698377,2700210
Gene_2441,chr02,2700954,2703785
Gene_2442,chr02,2704691,2705686
Gene_2443,chr02,2706409,2707013
Gene_2444,chr02,2707182,2707975
Gene_2445,chr02,2708967,2709866
Gene_2446,chr02,2710694,2711272
Gene_2447,chr02,2711500,2712079
Gene_2448,chr02,2713232,2713897
Gene_2449,chr02,2715590,2717073
Gene_2450,chr02,2720793,2722771
Gene_2451,chr02,2723086,2723534
Gene_2452,chr02,2723728,2724137
Gene_2453,chr02,2726111,2726825
Gene_2454,chr02,2727955,2729731
Gene_2455,chr02,2730362,2732584
Gene_2456,chr02,2733377,2735949
Gene_2457,chr02,2736088,2737743
Gene_2458,chr02,2738820,2741206
Gene_2459,chr02,2741671,2743178
Gene_2460,chr02,2743615,2745159
Gene_2461,chr02,2745521,2747203
Gene_2462,chr02,2749012,2750697
Gene_2463,chr02,2779818,2782692
Gene_2464,chr02,2785678,2787360
Gene_2465,chr02,2788031,2789211
Gene_2466,chr02,2789587,2790962
Gene_2467,chr02,2791524,2792020
Gene_2468,chr02,2793070,2794745
Gene_2469,chr02,2795160,2797171
Gene_2470,chr02,2799738,2801063
Gene_2471,chr02,2801444,2803705
Gene_2472,chr02,2803879,2804466
Gene_2473,chr02,2805908,2811318
Gene_2474,chr02,2812292,2813409
Gene_2475,chr02,2814127,2817105
Gene_2476,chr02,2817289,2818669
Gene_2477,chr02,2819754,2820918
Gene_2478,chr02,2822215,2823576
Gene_2479,chr02,2824425,2825480
Gene_2480,chr02,2826143,2828120
Gene_2481,chr02,2828676,2829326
Gene_2482,chr02,2829797,2833429
Gene_2483,chr02,2833723,2834214
Gene_2484,chr02,2835593,2836311
Gene_2485,chr02,2836855,2838494
Gene_2486,chr02,2839565,2841598
Gene_2487,chr02,2843405,2846289
Gene_2488,chr02,2849101,2851083
Gene_2489,chr02,2852047,2853341
Gene_2490,chr02,2853797,2855671
Gene_2491,chr02,2856216,2858402
Gene_2492,chr02,2863206,2864893
Gene_2493,chr02,2865829,2868209
Gene_2494,chr02,2868958,2870590
Gene_2495,chr02,2871174,2871850
Gene_2496,chr02,2872219,2873851
Gene_2497,chr02,2875155,2877180
Gene_2498,chr02,2877371,2877996
Gene_2499,chr02,2878436,2881965
Gene_2500,chr02,2883362,2885550
Gene_2501,chr02,2885712,2886728
Gene_2502,chr02,2888782,2890819
Gene_2503,chr02,2891413,2892225
Gene_2504,chr02,2931293,2933125
Gene_2505,chr02,2933825,2934373
Gene_2506,chr02,2934693,2935545
Gene_2507,chr02,2937063,2938465
Gene_2508,chr02,2939005,2939766
Gene_2509,chr02,2940230,2942065
Gene_2510,chr02,2942951,2946711
Gene_2511,chr02,2947947,2950724
Gene_2512,chr02,2954722,2957014
Gene_2513,chr02,2960404,2960919
Gene_2514,chr02,2961573,2964072
Gene_2515,chr02,2965309,2966466
Gene_2516,chr02,2966638,2969612
Gene_2517,chr02,2970147,2970491
Gene_2518,chr02,2972318,2974383
Gene_2519,chr02,2975362,2976271
Gene_2520,chr02,2993542,2999072
Gene_2521,chr02,2999433,3000274
Gene_2522,chr02,3000802,3002878
Gene_2523,chr02,3003098,3004517
Gene_2524,chr02,3005039,3006351
Gene_2525,chr02,3007338,3008242
Gene_2526,chr02,3010435,3012352
Gene_2527,chr02,3012741,3013125
Gene_2528,chr02,3014996,3017513
Gene_2529,chr02,3017956,3018040
Gene_2530,chr02,3018922,3018995
Gene_2531,chr02,3019540,3021502
Gene_2532,chr02,3022342,3023100
Gene_2533,chr02,3023318,3024542
Gene_2534,chr02,3025448,3026094
Gene_2535,chr02,3027198,3029653
Gene_2536,chr02,3030548,3032062
Gene_2537,chr02,3032563,3033486
Gene_2538,chr02,3033958,3035770
Gene_2539,chr02,3037123,3037253
Gene_2540,chr02,3037442,3038706
Gene_2541,chr02,3040516,3042552
Gene_2542,chr02,3042638,3044497
Gene_2543,chr02,3045216,3045541
Gene_2544,chr02,3048485,3051808
Gene_2545,chr02,3052557,3053577
Gene_2546,chr02,3055380,3055721
Gene_2547,chr02,3056629,3057815
Gene_2548,chr02,3058947,3061057
Gene_2549,chr02,3061950,3065775
Gene_2550,chr02,3066132,3067664
Gene_2551,chr02,3069719,3071207
Gene_2552,chr02,3072409,3073105
Gene_2553,chr02,3073888,3075391
Gene_2554,chr02,3077329,3078886
Gene_2555,chr02,3080244,3081415
Gene_2556,chr02,3083023,3086590
Gene_2557,chr02,3087270,3092746
Gene_2558,chr02,3105113,3106888
Gene_2559,chr02,3107703,3108226
Gene_2560,chr02,3108904,3109677
Gene_2561,chr02,3110425,3111446
Gene_2562,chr02,3113406,3116157
Gene_2563,chr02,3116385,3116813
Gene_2564,chr02,3117273,3118996
Gene_2565,chr02,3120013,3121491
Gene_2566,chr02,3122021,3125525
Gene_2567,chr02,3146050,3147789
Gene_2568,chr02,3152391,3153206
Gene_2569,chr02,3154141,3158659
Gene_2570,chr02,3159269,3160438
Gene_2571,chr02,3161131,3165243
Gene_2572,chr02,3165632,3165940
Gene_2573,chr02,3167408,3173610
Gene_2574,chr02,3174223,3178493
Gene_2575,chr02,3182157,3184216
Gene_2576,chr02,3185042,3185458
Gene_2577,chr02,3185606,3186139
Gene_2578,chr02,3186427,3187380
Gene_2579,chr02,3189586,3189680
Gene_2580,chr02,3190123,3192907
Gene_2581,chr02,3193401,3194479
Gene_2582,chr02,3195158,3196115
Gene_2583,chr02,3196304,3197256
Gene_2584,chr02,3197611,3201853
Gene_2585,chr02,3202642,3204577
Gene_2586,chr02,3205379,3205775
Gene_2587,chr02,3207420,3208085
Gene_2588,chr02,3208234,3209598
Gene_2589,chr02,3211054,3212364
Gene_2590,chr02,3212979,3225412
Gene_2591,chr02,3225975,3228054
Gene_2592,chr02,3228390,3229358
Gene_2593,chr02,3233966,3235193
Gene_2594,chr02,3236147,3237676
Gene_2595,chr02,3239061,3239987
Gene_2596,chr02,3240251,3240621
Gene_2597,chr02,3241188,3242252
Gene_2598,chr02,3242471,3245593
Gene_2599,chr02,3245975,3246074
Gene_2600,chr02,3246882,3247703
Gene_2601,chr02,3248116,3251700
Gene_2602,chr02,3253176,3257418
Gene_2603,chr02,3258163,3259558
Gene_2604,chr02,3261666,3264135
Gene_2605,chr02,3264897,3266829
Gene_2606,chr02,3267973,3268849
Gene_2607,chr02,3269968,3273594
Gene_2608,chr02,3275454,3276957
Gene_2609,chr02,3278590,3278895
Gene_2610,chr02,3279266,3280381
Gene_2611,chr02,3281178,3282408
Gene_2612,chr02,3282689,3283719
Gene_2613,chr02,3285198,3286360
Gene_2614,chr02,3287148,3288541
Gene_2615,chr02,3288900,3290792
Gene_2616,chr02,3292419,3292975
Gene_2617,chr02,3293997,3296254
Gene_2618,chr02,3298955,3299797
Gene_2619,chr02,3319658,3320301
Gene_2620,chr02,3320870,3321619
Gene_2621,chr02,3321956,3322747
Gene_2622,chr02,3323147,3324789
Gene_2623,chr02,3325253,3326849
Gene_2624,chr02,3327284,3328018
Gene_2625,chr02,3328620,3328752
Gene_2626,chr02,3330928,3331513
Gene_2627,chr02,3332052,3332887
Gene_2628,chr02,3333476,3337290
Gene_2629,chr02,3338001,3339368
Gene_2630,chr02,3339892,3341208
Gene_2631,chr02,3342975,3344559
Gene_2632,chr02,3345729,3348094
Gene_2633,chr02,3348413,3350420
Gene_2634,chr02,3351033,3352077
Gene_2635,chr02,3352312,3353637
Gene_2636,chr02,3355726,3357447
Gene_2637,chr02,3358494,3359521
Gene_2638,chr02,3361135,3362887
Gene_2639,chr02,3363669,3365668
Gene_2640,chr02,3366577,3367768
Gene_2641,chr02,3369853,3372229
Gene_2642,chr02,3372459,3373547
Gene_2643,chr02,3374090,3376126
Gene_2644,chr02,3376672,3377118
Gene_2645,chr02,3378161,3380825
Gene_2646,chr02,3381315,3382841
Gene_2647,chr02,3383561,3385055
Gene_2648,chr02,3386272,3386947
Gene_2649,chr02,3390018,3391491
Gene_2650,chr02,3393988,3395773
Gene_2651,chr02,3398332,3401666
Gene_2652,chr02,3402503,3404456
Gene_2653,chr02,3406157,3408918
Gene_2654,chr02,3409418,3411778
Gene_2655,chr02,3413524,3415827
Gene_2656,chr02,3416396,3416480
Gene_2657,chr02,3417129,3420059
Gene_2658,chr02,3420465,3421322
Gene_2659,chr02,3421463,3422802
Gene_2660,chr02,3423644,3425515
Gene_2661,chr02,3427350,3429200
Gene_2662,chr02,3434546,3436584
Gene_2663,chr02,3439549,3440351
Gene_2664,chr02,3440900,3442593
Gene_2665,chr02,3444628,3449003
Gene_2666,chr02,3450580,3451632
Gene_2667,chr02,3452670,3455579
Gene_2668,chr02,3456273,3457632
Gene_2669,chr02,3457738,3461060
Gene_2670,chr02,3462840,3464921
Gene_2671,chr02,3466118,3467114
Gene_2672,chr02,3467254,3469107
Gene_2673,chr02,3470887,3472430
Gene_2674,chr02,3473725,3474373
Gene_2675,chr02,3475573,3476583
Gene_2676,chr02,3478081,3481703
Gene_2677,chr02,3482585,3484261
Gene_2678,chr02,3486001,3490042
Gene_2679,chr02,3490778,3492891
Gene_2680,chr02,3493052,3494497
Gene_2681,chr02,3495088,3496404
Gene_2682,chr02,3498208,3501442
Gene_2683,chr02,3502128,3504504
Gene_2684,chr02,3505391,3506253
Gene_2685,chr02,3512383,3512889
Gene_2686,chr02,3514150,3515359
Gene_2687,chr02,3516351,3519938
Gene_2688,chr02,3520659,3523012
Gene_2689,chr02,3523985,3525746
Gene_2690,chr02,3526790,3529647
Gene_2691,chr02,3530105,3531751
Gene_2692,chr02,3532632,3533873
Gene_2693,chr02,3535264,3535958
Gene_2694,chr02,3536292,3537931
Gene_2695,chr02,3540752,3543927
Gene_2696,chr02,3547559,3549046
Gene_2697,chr02,3551038,3551437
Gene_2698,chr02,3559173,3559497
Gene_2699,chr02,3560810,3563099
Gene_2700,chr02,3564393,3566799
Gene_2701,chr02,3567090,3568731
Gene_2702,chr02,3569713,3571023
Gene_2703,chr02,3572002,3576458
Gene_2704,chr02,3576830,3577793
Gene_2705,chr02,3578717,3580634
Gene_2706,chr02,3580994,3585196
Gene_2707,chr02,3585859,3587679
Gene_2708,chr02,3587889,3589044
Gene_2709,chr02,3590575,3592711
Gene_2710,chr02,3594165,3597846
Gene_2711,chr02,3599251,3600873
Gene_2712,chr02,3653335,3654322
Gene_2713,chr02,3655742,3658414
Gene_2714,chr02,3659226,3660804
Gene_2715,chr02,3663548,3664905
Gene_2716,chr02,3665435,3666847
Gene_2717,chr02,3667338,3668393
Gene_2718,chr02,3668902,3675240
Gene_2719,chr02,3675941,3677794
Gene_2720,chr02,3678959,3681185
Gene_2721,chr02,3683033,3684720
Gene_2722,chr02,3685290,3689718
Gene_2723,chr02,3690484,3691685
Gene_2724,chr02,3693178,3693847
Gene_2725,chr02,3694738,3695741
Gene_2726,chr02,3696293,3698297
Gene_2727,chr02,3699549,3700100
Gene_2728,chr02,3702190,3703450
Gene_2729,chr02,3703855,3707465
Gene_2730,chr02,3708087,3710151
Gene_2731,chr02,3711261,3714041
Gene_2732,chr02,3714591,3715655
Gene_2733,chr02,3716083,3717109
Gene_2734,chr02,3717512,3718039
Gene_2735,chr02,3718424,3720287
Gene_2736,chr02,3720523,3722001
Gene_2737,chr02,3723514,3725951
Gene_2738,chr02,3728616,3729920
Gene_2739,chr02,3733667,3735685
Gene_2740,chr02,3737518,3738780
Gene_2741,chr02,3740529,3741457
Gene_2742,chr02,3742011,3746247
Gene_2743,chr02,3747243,3748992
Gene_2744,chr02,3749640,3751767
Gene_2745,chr02,3753241,3757068
Gene_2746,chr02,3759500,3763167
Gene_2747,chr02,3763687,3764994
Gene_2748,chr02,3765402,3765811
Gene_2749,chr02,3766457,3767467
Gene_2750,chr02,3768382,3768656
Gene_2751,chr02,3769697,3770635
Gene_2752,chr02,3771421,3772022
Gene_2753,chr02,3772786,3774292
Gene_2754,chr02,3774656,3775228
Gene_2755,chr02,3776181,3778657
Gene_2756,chr02,3779217,3781558
Gene_2757,chr02,3782877,3784467
Gene_2758,chr02,3785237,3790849
Gene_2759,chr02,3793045,3794967
Gene_2760,chr02,3796410,3797282
Gene_2761,chr02,3797448,3798423
Gene_2762,chr02,3798758,3800710
Gene_2763,chr02,3801580,3803108
Gene_2764,chr02,3803448,3803845
Gene_2765,chr02,3804255,3805007
Gene_2766,chr02,3805343,3810455
Gene_2767,chr02,3817152,3817631
Gene_2768,chr02,3819211,3823045
Gene_2769,chr02,3823913,3827035
Gene_2770,chr02,3828133,3830391
Gene_2771,chr02,3831522,3833652
Gene_2772,chr02,3834003,3835780
Gene_2773,chr02,3836592,3837788
Gene_2774,chr02,3840097,3843489
Gene_2775,chr02,3868142,3869026
Gene_2776,chr02,3870929,3873819
Gene_2777,chr02,3874965,3878263
Gene_2778,chr02,3878558,3880373
Gene_2779,chr02,3880904,3882592
Gene_2780,chr02,3883606,3886620
Gene_2781,chr02,3888041,3889392
Gene_2782,chr02,3889836,3891243
Gene_2783,chr02,3892318,3893547
Gene_2784,chr02,3894404,3897879
Gene_2785,chr02,3898597,3900606
Gene_2786,chr02,3901037,3902240
Gene_2787,chr02,3903552,3905347
Gene_2788,chr02,3916208,3917301
Gene_2789,chr02,3956335,3957052
Gene_2790,chr02,3958195,3961142
Gene_2791,chr02,3996637,3998547
Gene_2792,chr02,3999045,3999627
Gene_2793,chr02,4000101,4001686
Gene_2794,chr02,4001972,4003590
Gene_2795,chr02,4144538,4148806
Gene_2796,chr02,4149557,4150869
Gene_2797,chr02,4151671,4152854
Gene_2798,chr02,4153941,4155890
Gene_2799,chr02,4159243,4160175
Gene_2800,chr02,4163243,4165500
Gene_2801,chr02,4167026,4167843
Gene_2802,chr02,4168180,4169160
Gene_2803,chr02,4169454,4171181
Gene_2804,chr02,4171687,4176212
Gene_2805,chr02,4176650,4177333
Gene_2806,chr02,4177509,4182828
Gene_2807,chr02,4184380,4184947
Gene_2808,chr02,4186712,4187896
Gene_2809,chr02,4188217,4194340
Gene_2810,chr02,4195737,4199796
Gene_2811,chr02,4199956,4202661
Gene_2812,chr02,4203403,4206373
Gene_2813,chr02,4207549,4208837
Gene_2814,chr02,4208862,4211678
Gene_2815,chr02,4212713,4214132
Gene_2816,chr02,4214457,4214865
Gene_2817,chr02,4215518,4217319
Gene_2818,chr02,4217446,4220216
Gene_2819,chr02,4220537,4222604
Gene_2820,chr02,4224105,4224961
Gene_2821,chr02,4225842,4227332
Gene_2822,chr02,4228172,4228662
Gene_2823,chr02,4229110,4230657
Gene_2824,chr02,4231008,4232272
Gene_2825,chr02,4232439,4233380
Gene_2826,chr02,4233732,4235701
Gene_2827,chr02,4254423,4255466
Gene_2828,chr02,4255872,4257197
Gene_2829,chr02,4257450,4262624
Gene_2830,chr02,4263360,4264233
Gene_2831,chr02,4265260,4266090
Gene_2832,chr02,4266837,4269584
Gene_2833,chr02,4270428,4271734
Gene_2834,chr02,4272803,4273631
Gene_2835,chr02,4273829,4275432
Gene_2836,chr02,4297059,4298375
Gene_2837,chr02,4299463,4301701
Gene_2838,chr02,4302687,4303901
Gene_2839,chr02,4304562,4306360
Gene_2840,chr02,4307672,4308650
Gene_2841,chr02,4309191,4309967
Gene_2842,chr02,4310243,4311644
Gene_2843,chr02,4312514,4313100
Gene_2844,chr02,4316363,4318639
Gene_2845,chr02,4325717,4328432
Gene_2846,chr02,4332124,4333898
Gene_2847,chr02,4334400,4336735
Gene_2848,chr02,4337333,4339013
Gene_2849,chr02,4345938,4347482
Gene_2850,chr02,4348033,4349025
Gene_2851,chr02,4350139,4350748
Gene_2852,chr02,4352074,4353294
Gene_2853,chr02,4355414,4359263
Gene_2854,chr02,4359857,4361716
Gene_2855,chr02,4362526,4364569
Gene_2856,chr02,4365799,4366899
Gene_2857,chr02,4371004,4374314
Gene_2858,chr02,4374706,4376510
Gene_2859,chr02,4383410,4386433
Gene_2860,chr02,4389169,4390795
Gene_2861,chr02,4391680,4393575
Gene_2862,chr02,4394318,4394857
Gene_2863,chr02,4395407,4396807
Gene_2864,chr02,4398657,4401433
Gene_2865,chr02,4402030,4403951
Gene_2866,chr02,4408891,4409668
Gene_2867,chr02,4410511,4411791
Gene_2868,chr02,4412243,4414723
Gene_2869,chr02,4415229,4415538
Gene_2870,chr02,4415858,4416922
Gene_2871,chr02,4417675,4418369
Gene_2872,chr02,4419891,4422403
Gene_2873,chr02,4427191,4429419
Gene_2874,chr02,4438095,4440912
Gene_2875,chr02,4442214,4443731
Gene_2876,chr02,4446016,4447592
Gene_2877,chr02,4447764,4448938
Gene_2878,chr02,4449292,4450128
Gene_2879,chr02,4450663,4451601
Gene_2880,chr02,4451953,4453170
Gene_2881,chr02,4454043,4455127
Gene_2882,chr02,4456331,4458257
Gene_2883,chr02,4459379,4459927
Gene_2884,chr02,4460742,4461922
Gene_2885,chr02,4462723,4464783
Gene_2886,chr02,4467024,4468349
Gene_2887,chr02,4468655,4470217
Gene_2888,chr02,4470565,4472321
Gene_2889,chr02,4523967,4524467
Gene_2890,chr02,4524542,4525335
Gene_2891,chr02,4527484,4528160
Gene_2892,chr02,4528627,4529647
Gene_2893,chr02,4530668,4532750
Gene_2894,chr02,4533745,4534062
Gene_2895,chr02,4536855,4538792
Gene_2896,chr02,4540654,4542216
Gene_2897,chr02,4542630,4543992
Gene_2898,chr02,4544246,4545187
Gene_2899,chr02,4546168,4548444
